Time_exp,Angle_exp,Y_Position_exp,Angular_Velocity_exp,Time_theo,Angle_theo,Y_Position_theo,Angular_Velocity_theo
4.98997995991984,-0.006895020921555752,-1.0077396959238614,-0.40039243216390463,4.98997995991984,-0.38692371027682804,-0.9260742512648831,-0.3692632230614825
5.01002004008016,-0.015657952487750558,-0.9983018548707185,0.043570799216039374,5.01002004008016,-0.3935700428857715,-0.9235458797217178,-0.2938647533720241
5.03006012024048,-0.005148696303679294,-0.995784941185834,0.4040757555130744,5.03006012024048,-0.39869573783494416,-0.9215681140609149,-0.21755031084752705
5.050100200400801,0.0005374685748973373,-1.00991794283042,-0.0012121889872662994,5.050100200400801,-0.40228524946597877,-0.9201686716613029,-0.14060049356209425
5.070140280561122,-0.005197281032627844,-0.9980760568986011,-0.4673521742786912,5.070140280561122,-0.4043286595480447,-0.9193667107597716,-0.06329611435544429
5.090180360721443,-0.01819408149639312,-0.9938055049036163,-0.1998643030086251,5.090180360721443,-0.4048216736613383,-0.9191726464744451,0.01408226395546875
5.110220440881763,-0.013207874339587481,-1.005990029166213,0.3393180496899767,5.110220440881763,-0.4037656148632912,-0.9195880677225108,0.09125484822215055
5.130260521042084,-0.004594159665131503,-0.9915774202499225,-0.03379713129193418,5.130260521042084,-0.4011674007793185,-0.9206057592076416,0.16794303527520707
5.150300601202405,-0.014562468780145981,-0.9978441399416826,-0.10630381601662589,5.150300601202405,-0.3970395171926218,-0.9222098223286677,0.24386988283805103
5.170340681362725,-0.008854833653774475,-1.0034637439337768,0.18354065765397495,5.170340681362725,-0.3913999785579285,-0.9243758980190665,0.3187606042720365
5.190380761523046,-0.007206129796018982,-1.0002174705711653,-0.17019256495093707,5.190380761523046,-0.3842722809601138,-0.9270714887788472,0.39234304730620706
5.210420841683367,-0.01567617894238927,-0.9971474084020368,-0.10113557504676277,5.210420841683367,-0.37568534277274257,-0.9302563811740535,0.464348301773693
5.2304609218436875,-0.011259659858013532,-0.99955989056,-0.2837443684560009,5.2304609218436875,-0.3656734334329048,-0.9338831677756554,0.5345113092979982
5.2505010020040075,-0.027048698720183888,-0.9972474422064981,-0.11343388129773885,5.2505010020040075,-0.3542760914314095,-0.9378978667573087,0.602571567603363
5.270541082164328,-0.015806108006218254,-1.004546292766182,0.38165133765450526,5.270541082164328,-0.3415380200052792,-0.9422406408658757,0.6682739609512094
5.290581162324649,-0.011752051920403931,-0.9990981846087847,-0.017268812443782644,5.290581162324649,-0.32750897885949226,-0.9468466055447632,0.7313695765891195
5.31062124248497,-0.016498244777512158,-1.0070159460317143,0.24744561564610662,5.31062124248497,-0.31224363942380606,-0.9516467318931738,0.7916167493821099
5.33066132264529,-0.0018343919746691521,-1.0005061662315673,-0.008858082585804727,5.33066132264529,-0.2958014413791479,-0.9565688241185469,0.8487820331232518
5.350701402805611,-0.016853278147686005,-1.004472468632079,-0.24315231484376265,5.350701402805611,-0.27824640544909984,-0.9615385761543755,0.9026413910367272
5.370741482965932,-0.011579975735942324,-1.0036336601494589,0.21149815185370946,5.370741482965932,-0.259646941344696,-0.9664806824161286,0.9529813406876642
5.390781563126252,-0.008376398313869986,-0.993778763037154,0.2527578447501198,5.390781563126252,-0.24007562046870679,-0.9713199968907471,0.9996002022820555
5.410821643286573,-0.0014494007960576998,-0.9945059884776491,-0.17619319415159512,5.410821643286573,-0.21960892421036085,-0.9759827190235887,1.0423093750488694
5.430861723446894,-0.01543824978287188,-0.9969202045523969,-0.014386170729815954,5.430861723446894,-0.1983269782835473,-0.9803975841873294,1.0809345641311865
5.4509018036072145,-0.0020260008253088473,-1.0054308169137158,0.20166561463330057,5.4509018036072145,-0.17631323772846558,-0.9844970444692436,1.1153170884985406
5.4709418837675345,-0.007355459617207781,-1.001554613327496,-0.24543620901886903,5.4709418837675345,-0.15365418389273677,-0.9882184031823094,1.1453150097700489
5.490981963927855,-0.011863123431275407,-0.9939103215498376,0.0792179493758896,5.490981963927855,-0.13043894965999198,-0.9915048953283023,1.1708043448167558
5.511022044088176,-0.004180391505949644,-0.9992703495567362,0.17074799450290648,5.511022044088176,-0.10675898193206285,-0.9943066704389739,1.1916800151410671
5.531062124248497,-0.005019516437170855,-0.9883852633553958,-0.10853682935027087,5.531062124248497,-0.08270761625218002,-0.9965816743758157,1.2078568375605423
5.551102204408817,-0.008530565027002422,-0.9980181232638989,0.008269986745491578,5.551102204408817,-0.058379710967118574,-0.9982963886088637,1.2192702143414076
5.571142284569138,-0.004688054042561652,-0.9990270684351474,0.051504473256046096,5.571142284569138,-0.033871184740573164,-0.999426426261662,1.2258767950126936
5.591182364729459,-0.0064662574816698876,-1.001535277948343,0.030344457362338706,5.591182364729459,-0.009278632166741616,-0.9999569538013899,1.2276548411731276
5.611222444889779,-0.003471843326636476,-0.999324136989606,0.15565308317519877,5.611222444889779,0.015301159426880422,-0.9998829395440263,1.2246044869875656
5.6312625250501,-0.00022765695360585977,-1.0007560893684513,0.2086724375383435,5.6312625250501,0.03977160024589031,-0.9992092141526339,1.2167477380624099
5.651302605210421,0.004891781424399437,-0.9964548409785919,-0.21214324999041875,5.651302605210421,0.06403678423411947,-0.9979503456958906,1.204128302211355
5.671342685370742,-0.008730392424163829,-0.9952132592769781,0.0929188319262867,5.671342685370742,0.08800187053605107,-0.9961303336892058,1.1868112156111077
5.691382765531062,0.008615983104810319,-1.003927847726216,-0.06471333646216756,5.691382765531062,0.11157355620806703,-0.9937821251444645,1.1648822613694887
5.7114228456913825,-0.011324113324452734,-1.0066549422293378,-0.2610115596411106,5.7114228456913825,0.13466043348977755,-0.9909469764377442,1.138447254657406
5.731462925851703,-0.001845402051146144,-1.0091804366498995,0.34048028246686257,5.731462925851703,0.1571734344024704,-0.987673662427587,1.1076311051947119
